"t","S","E","I","H","C","R","D"
60.25,5469248.37406985,8572.35613555319,4848.69635286152,509.443839689855,202.723118685138,16500.7670800721,117.639403283483
60.5,5468833.92655435,8628.47167189455,4902.28254467227,516.478601290349,206.136560563606,16792.5149281437,120.189139088954
60.75,5468414.87617296,8686.76683380326,4955.027786475,523.530069965125,209.580235042554,17087.4372307799,122.781670974912
61,5467946.79705145,8790.71257067533,5007.85014496708,530.601616517742,213.053568037539,17385.5676748777,125.41737347501
61.25,5467473.86416576,8895.21060118342,5061.58334928781,537.701194214962,216.556180164268,17686.9878933701,128.096616019622
61.5,5467041.44533806,8955.75429140702,5115.39809813667,544.824591391706,220.087834150184,17991.6700828152,130.819764041429
61.75,5466604.40671039,9018.31118212537,5168.53916020731,551.963633074036,223.648108151691,18299.5440280192,133.587178035971
62,5466116.40426935,9128.24037333571,5221.94012273199,559.12310149962,227.236460599982,18610.6564597588,136.399212721913
62.25,5465623.48705002,9238.53913552097,5276.45068771538,566.312274874784,230.852571982933,18925.1020615445,139.256218338205
62.5,5465172.91988553,9302.84817815468,5331.18912838089,573.527589895005,234.496284798359,19242.8603912779,142.15854196096
62.75,5464717.65599569,9369.09035593275,5385.3526665243,580.761224285688,238.167259691645,19563.8659711716,145.106526705351
63,5464209.41279637,9484.52886886809,5439.89968945553,588.018736302987,241.865040762169,19888.1743572754,148.10051096295
63.25,5463696.14564149,9600.22078428082,5495.7028143842,595.310256075495,245.589409501812,20215.8902644329,151.140829839952
63.5,5463227.05789792,9667.9107427065,5551.83291737405,602.632448952348,249.340320272079,20546.9978561852,154.227816591437
63.75,5462753.15701426,9737.50811089483,5607.44418988831,609.977472325245,253.117540626739,20881.4338701722,157.361801833305
64,5462224.18038482,9858.21860865195,5663.52530073568,617.35134548922,256.920718076519,21219.2605294497,160.543112772937
64.25,5461690.03765071,9979.10836688318,5720.97665722187,624.764783131354,260.749747425103,21560.5907199115,163.77207471451
64.5,5461201.92518077,10049.9708444392,5778.82438237551,632.214435233942,264.604702575585,21905.4114420593,167.049012547328
64.75,5460708.85579212,10122.7502700593,5836.18200276184,639.692220710052,268.485461406765,22253.660003035,170.374249911483
65,5460158.53191718,10248.6473108078,5894.07249456766,647.204445117198,272.391774668755,22605.4039492843,173.748108374036
65.25,5459602.87637028,10374.6759494215,5953.4276475026,654.76226447991,276.323647671492,22960.7632116854,177.170908963843
65.5,5459095.14216602,10448.6149840928,6013.22994362507,662.362175771023,280.28126885121,23319.726487954,180.642973682772
65.75,5458582.28751467,10524.5037118206,6072.55323053121,669.995734392043,284.264619182485,23682.2305648048,184.164624596538
66,5458009.91541056,10655.6000181459,6132.45791512584,677.669441739943,288.273543635297,24048.3474878627,187.73618293277
66.25,5457432.02863032,10786.7968812658,6193.9099670768,685.394826486835,292.308148004853,24418.2035762221,191.35797062912
66.5,5456904.00729581,10863.7886747767,6255.84834987303,693.168158198578,296.368724438705,24791.7884850485,195.030311854769
66.75,5456370.6869938,10942.7785002231,6317.30732674056,700.980558713514,300.455345122528,25169.0377433921,198.753532013742
67,5455775.49974551,11079.1509658362,6379.3873067506,708.838684777424,304.567936584736,25550.0274037864,202.527956754972
67.25,5455174.6010996,11215.6033119458,6443.09075167834,716.754413027977,308.706692365772,25934.8898178569,206.353913529503
67.5,5454625.57409749,11295.6707307652,6507.31258211044,724.72374799265,312.87199556609,26323.6151129606,210.231733120088
67.75,5454071.05756483,11377.7953152049,6571.04698881682,732.737339514757,317.063996387712,26716.1370466979,214.161748553017
68,5453452.23549826,11519.5635059713,6635.4366251227,740.801988080421,321.282689488462,27112.5353990628,218.144294017701
68.25,5452827.49388286,11661.3972878467,6701.52246799028,748.929918996332,325.528343144721,27512.9483927284,222.179706435296
68.5,5452256.69894024,11744.5937145527,6768.15444067217,757.116854777586,329.80141879537,27917.3663039597,226.268326999685
68.75,5451680.21366618,11829.9142176095,6834.28578568053,765.352952285614,334.102131919626,28325.7207463245,230.41049999833
69,5451036.89241524,11977.226780619,6901.10345472698,773.64516028127,338.430532595861,28738.0950848931,234.606571642601
69.25,5450387.43341601,12124.5944960663,6969.68879874482,782.00606759596,342.786951796156,29154.6333781357,238.856891653361
69.5,5449794.07023371,12210.9935981118,7038.84549578865,790.431108735272,347.17191785004,29575.3258309893,243.161814819296
69.75,5449194.8067618,12299.5895740838,7107.48469958905,798.909935549037,351.585700070711,30000.1016291791,247.521699729263
70,5448526.0821054,12452.6156505347,7176.83961645269,807.449658150244,356.028392648797,30429.0476692949,251.936907516175
70.25,5447850.99226129,12605.688666745,7248.0337452282,816.063251232493,360.500378718645,30862.3138933223,256.407803466415
70.5,5447234.22588492,12695.3779086897,7319.82306351161,824.745860552176,365.002243634965,31299.890280086,260.934758602497
70.75,5446611.3407264,12787.341532306,7391.07530842646,833.486624884917,369.534300711131,31741.7033589431,265.518148330003
71,5445916.27138337,12946.2653349233,7463.07185665385,842.292832873573,374.0966785671,32187.8435625153,270.158351098157
71.25,5445214.60061954,13105.2290415562,7536.98009481522,851.177871020214,378.689803619393,32638.4668194127,274.855750040277
71.5,5444573.56333351,13198.3055639538,7611.50669137104,860.136597552077,383.314310045275,33093.5627689773,279.610734587885
71.75,5443926.18057248,13293.7379605227,7685.47450027961,869.157631218494,387.97054696024,33553.0550895028,284.42369903515
72,5443203.78970773,13458.75535046,7760.21498082804,878.248457949752,392.65866933612,34017.0377925734,289.295041119047
72.25,5442474.55261373,13623.8060994822,7836.94114575092,887.422903437253,397.379139584939,34485.6729343188,294.225163697816
72.5,5441808.34490432,13720.3740922834,7914.30862596966,896.675539726247,402.132634073954,34958.9497272207,299.214476403318
72.75,5441135.55697939,13819.3829961829,7991.09381729188,905.994458128109,406.91953103961,35436.7888238466,304.26339412542
73,5440384.83289962,13990.6993212199,8068.68019411241,915.387360833699,411.740005193309,35919.2878835036,309.372335514029
73.25,5439627.00928219,14162.0424932304,8148.32815314658,924.86854038319,416.59454909115,36406.6152572598,314.541724702074
73.5,5438934.70021679,14262.2115110858,8228.64046049803,934.432283155185,421.483876055966,36898.7596594155,319.771993002423
73.75,5438235.56818702,14364.9097608072,8308.3453891605,944.066144345402,426.408388098911,37395.6385532567,325.063577313945
74,5437455.46453006,14542.7384868944,8388.8803969398,953.77806091375,431.368274334339,37897.3533323124,330.416918547071
74.25,5436667.99951383,14720.5872653246,8471.55505566054,963.582819630336,436.364052851454,38404.0788293049,335.832463397232
74.5,5435948.62675728,14824.4711344526,8554.91735318816,973.47442044207,441.396469894443,38915.8031986468,341.310666092128
74.75,5435222.18024886,14930.9756923744,8637.64569680459,983.439872122155,446.465947038611,39432.4405560761,346.851986720506
75,5434411.61586061,15115.5375316556,8721.23354209895,993.487364157954,451.572683541172,39954.0961283543,352.456889582186
75.25,5433593.41971119,15300.1121192024,8807.04146948365,1003.63220443888,456.717219456046,40480.9514312146,358.125845017403
75.5,5432845.98932053,15407.8282135568,8893.56069663194,1013.86810427549,461.900330919275,41012.9940028775,363.85933120964
75.75,5432091.22627971,15518.259512551,8979.41795081072,1024.18151396817,467.122455803134,41550.1344547193,369.657832437541
76,5431249.08490316,15709.7818592792,9066.16475274897,1034.58089247448,472.383800135604,42092.481954854,375.52183734968
76.25,5430399.03268457,15901.3089677622,9155.21457340534,1045.08209517587,477.684923225539,42640.2249150069,381.451840854761
76.5,5429622.51877306,16012.9777132911,9244.99979415383,1055.67854109953,483.026628897084,43193.3502035117,387.448345984798
76.75,5428838.40510651,16127.4592043812,9334.0935804623,1066.3561082973,488.409368821757,43751.764769454,393.511862069939
77,5427963.53496326,16326.1757586804,9424.10764330976,1077.12354137368,493.833353145696,44315.5818372931,399.642902937711
77.25,5427080.46610254,16524.8882647853,9516.51027887549,1087.99726913012,499.299158418782,44884.996937378,405.841988868611
77.5,5426273.81043215,16640.6327818859,9609.67289433179,1098.970413296,504.807614618407,45459.9962151894,412.109648524013
77.75,5425459.27958764,16759.2906028145,9702.11314618639,1110.02826425573,510.359185335888,46040.4827967194,418.446417043165
78,5424550.49290465,16965.4411055938,9795.50512191765,1121.17986777472,515.954082756891,46626.5740831443,424.852834166131
78.25,5423633.21071138,17171.5778037324,9891.37393332847,1132.44225167266,521.592899214815,47218.4729544096,431.329446258963
78.5,5422795.32225288,17291.5236304664,9988.02780479318,1143.80823410687,527.276489840729,47816.164779604,437.876808310402
78.75,5421949.27477554,17414.4863439045,10083.9268722945,1155.26250083905,533.005328756448,48419.548696713,444.495481949858
79,5421005.34729249,17628.3163736539,10180.8098496781,1166.81441376917,538.779628559798,49028.7464083584,451.186033492812
79.25,5420052.61846558,17842.1217816754,10280.2607127138,1178.48162513138,544.599996349485,49643.9683825078,457.949036039511
79.5,5419182.37295285,17966.3966408451,10380.5222240222,1190.25664209173,550.467311834322,50265.1991568164,464.785071544267
79.75,5418303.67604123,18093.7950092382,10479.9949233754,1202.12352740782,556.382058660718,50892.3337113369,471.694728752831
80,5417323.346523,18315.5558087556,10580.4844663455,1214.09197366974,562.344448560662,51525.4981785006,478.678601168656
80.25,5416333.90066729,18537.2799977298,10683.6358006276,1226.18028284458,568.355102722372,52164.9108595508,485.737289228841
80.5,5415430.14016469,18666.0135838922,10787.6238776536,1238.38064265195,574.414925187998,52810.5554034736,492.87140244964
80.75,5414517.62724387,18797.9803594737,10890.7875010538,1250.67647314049,580.524408418201,53462.3224567612,500.081557281307
81,5413499.59701584,19027.9286715066,10995.0016504293,1263.07781184028,586.683762266811,54120.3427131202,507.368374993287
81.25,5412472.12618514,19257.8271005639,11101.974414273,1275.60363580498,592.893621598823,54784.8425586907,514.732483930995
81.5,5411533.65868193,19391.1508712541,11209.8105125448,1288.24580391351,599.154914801559,55455.8046938189,522.174521740993
81.75,5410586.12900682,19527.8205870427,11316.7848082064,1300.98707256743,605.468142663444,56133.1152495569,529.6951331411
82,5409529.06152663,19766.2184847124,11424.8440552769,1313.8378382797,611.833512345296,56816.9096150364,537.2949677223
82.25,5408462.21980601,20004.5518280704,11535.761713859,1326.81777867713,618.251672174633,57507.4225189218,544.97468228982
82.5,5407487.81884893,20142.5987886735,11647.5697808218,1339.91841354748,624.723575090853,58204.6356497647,552.734943171356
82.75,5406504.03714834,20284.1075408581,11758.4769088804,1353.12181355022,631.249729889298,58908.4304345856,560.576423899967
83,5405406.55762527,20531.2222430545,11870.5041458494,1366.43874810059,637.830340365043,59618.9470944274,568.49980293026
83.25,5404298.96076357,20778.256200218,11985.4926170021,1379.8896211006,644.466068240024,60336.4289638031,576.50576606716
83.5,5403287.36513701,20921.1606751766,12101.3990326457,1393.46560220874,651.157891358157,61060.8566527443,584.595008860497
83.75,5402266.06130748,21067.645890176,12216.3635001404,1407.14805315347,657.906326319369,61792.1066885315,592.768234197982
84,5401126.75637937,21323.7495548112,12332.4839501604,1420.94813011729,664.711572977586,62530.324262631,601.026149933017
84.25,5399976.98148128,21579.7546373348,12451.6715300841,1434.88698926246,671.574306484871,63275.7615841451,609.369471404518
84.5,5398926.89494348,21727.652022417,12571.8050278516,1448.9554383481,678.495530047578,64028.3981139334,617.798923921122
84.75,5397866.76380142,21879.2522037089,12690.9536043791,1463.13410593981,685.475767948259,64788.105276345,626.315240261366
85,5396684.18127798,22144.6216933916,12811.2947324634,1477.43454885361,692.515215585379,65555.0333735153,634.919158210272
85.25,5395490.76656489,22409.8729830826,12934.8120023548,1491.87870183395,699.614561646368,66329.4437630162,643.61142317357
85.5,5394400.85764832,22562.8994747062,13059.3035710816,1506.45699828277,706.774835230973,67111.3146816238,652.392790754764
85.75,5393300.55874819,22719.7539256423,13182.7651856675,1521.14930836862,713.996568231896,67900.5122397366,661.264024159473
86,5392073.20742976,22994.67054136,13307.4565908272,1535.96760345255,721.279951109509,68697.1919918475,670.225891637767
86.25,5390834.65207798,23269.447415707,13435.4363045779,1550.93462356194,728.62568623359,69501.6247227384,679.279169196127
86.5,5389703.55396176,23427.7397141036,13564.4190714571,1566.04041463042,736.034829174874,70313.7873656024,688.424643270652
86.75,5388561.71148851,23589.9882336249,13692.3246905108,1581.26406222516,743.507919388077,71133.5404977113,697.66310803231
87,5387288.06106886,23874.7374126373,13821.4979788523,1596.61796624264,751.045141920619,71961.0450687524,706.995362731883
87.25,5386002.82513416,24159.3232337943,13954.0749314182,1612.12569910383,758.647212990618,72796.581574017,716.422214513028
87.5,5384829.13559656,24323.0182172821,14087.6840254891,1627.77690553613,766.315215242464,73640.125558705,725.944481184875
87.75,5383644.33834013,24490.8007658761,14220.1665112599,1643.54985935607,774.049695648507,74491.5318393078,735.562988424858
88,5382322.81940239,24785.6717403876,14353.9551493708,1659.45740308973,781.85083335649,75350.9669043829,745.278567022939
88.25,5380989.32383983,25080.3535043599,14491.2660250491,1675.52396909406,789.719358599203,76218.7212472678,755.092055799171
88.5,5379771.60529909,25249.5878722918,14629.6384203722,1691.73878654539,797.656381704602,77094.7689355194,765.004304478995
88.75,5378542.40671945,25423.0442057909,14766.8323690202,1708.07928943545,805.662457105022,77978.9587884039,775.016170790139
89,5377171.41083432,25728.3296191708,14905.3715167001,1724.55877713511,813.7377575337,78871.4629775363,785.128517602705
89.25,5375788.03762268,26033.397562027,15047.5547162975,1741.20256992497,821.883027389228,79772.5822857217,795.342215954651
89.5,5374524.81727462,26208.307444159,15190.8290537536,1757.9994664932,830.099405285363,80682.289207652,805.658148033135
89.75,5373249.73566588,26387.5767131421,15332.8706119443,1774.92603202366,838.387453029256,81600.4263198217,816.077204161848
90,5371827.61560173,26703.5721905719,15476.2969331458,1791.9960370791,846.747336383107,82527.1716212517,826.60027983342
90.25,5370392.70798223,27019.3193485972,15623.4923788494,1809.23571830289,855.179814034107,83462.8364791343,837.228278846294
90.5,5369082.47804353,27200.0398787376,15771.8087653396,1826.63342837622,863.686053463687,84407.3917141613,847.962116395491
90.75,5367759.99680591,27385.2601913934,15918.8354241261,1844.16483379661,872.266623729029,85360.6734050998,858.802715946641
91,5366285.0668608,27712.2638618731,16067.2868748396,1861.84419080257,880.921683011472,86322.8655225106,869.751006157039
